transactionId,senderBankId,receiverBankId,transactionDateTime,transactionAmount,transactionCurrency
1636f7be-f401-44ed-8b03-c948b6354bee,MU93 AQNG 8420 0528 8380 2810 864F HQ,IE74 FDMV 4930 2307 5307 66,2023-09-30T08:16:40Z,9750,Peso
42c4d67c-8784-4f2a-9a30-d2632070c901,IL97 3022 7991 0705 7701 334,FR81 2517 6229 830X 8K0O JBNQ C25,2022-11-27T20:28:12Z,2248,Lev
8a02e713-223e-49eb-bbd0-95e25a460bcb,GE09 DL16 8715 0772 5411 24,MD36 ZWWA FVGT CQA9 BP1Y WHYG,2023-02-22T10:35:43Z,1232,Yuan Renminbi
0c336fea-f446-40e4-86fb-03db93a34a41,AE26 4905 5574 1033 3743 974,FR27 5453 4461 85DP XJGI LG8B P13,2022-11-30T03:50:48Z,2422,Dinar
de663382-6631-461c-b2a2-3c114bc8aa40,PL45 7293 7841 7357 5560 7366 4217,PK92 HFTX CHTU 1JWQ WUOA B1MS,2023-07-30T23:53:28Z,6401,Real
ef4ea6f4-2b8a-447b-848d-6a5792882a3c,AD06 8330 5288 SCCX BGKB KS5P,FR57 1218 0031 83ZF ZWVU PSRN W19,2023-04-20T02:08:55Z,8812,Real
1e0dc4e8-a677-49dc-8812-5e2b00a38e2d,FR04 7173 2596 13XQ VCX3 DTYS Q69,LI13 7373 1XYQ FYXX 6303 7,2023-08-10T21:53:42Z,7851,Yuan Renminbi
e61b4c75-725b-4a0e-adf7-2e0cbca02a6c,BH77 EPQE KFWY QGDD WGA6 OM,CR90 7028 3016 1572 2899 3,2023-01-11T18:03:04Z,6987,Yuan Renminbi
024990a2-ff78-4ff1-b8f3-9ab151ff9990,SM76 Q324 7181 946E JHAN GYVW NTA,NO56 5963 1622 905,2023-07-25T15:19:38Z,2588,Peso
fbcaf505-0f83-466b-9182-85382e7f6cad,FR82 1958 1724 63FO SLRV QQAO K18,FR64 8388 2793 10CU 8NMI F6DA L83,2023-01-08T13:42:25Z,6644,Baht
d1580ba6-06e4-44b2-852c-2034eb5e9e9b,RS67 6107 8646 4863 7959 89,GT09 TNFR STHR BZO9 IQMB ICXP EW4L,2023-08-01T12:07:49Z,991,Cordoba
8a830d75-9d61-4e62-833e-7ec26b63b77a,FR42 4235 2371 89Q7 JLDT BNBT Z39,PK25 VTVA V6GP VNZ7 VF7K BFE3,2023-10-23T22:52:43Z,5793,Krona
63b1711f-7ae1-4bb9-b9d9-a8954f4f2b72,BG75 ETTW 1552 44A9 TRH6 YH,TN59 0174 2360 3039 5958 3372,2023-05-17T12:01:35Z,2102,Naira
7fa8c1ae-a00f-4b2c-8805-a22bab5fd5f5,FO64 8434 9558 0388 92,GI05 OSVF DGMU WIDW VLDG BFC,2023-04-09T10:34:29Z,3613,Cordoba
6e069339-51dd-4df6-bea0-c0e84553698f,VG62 JNCI 4672 2257 7399 1146,CH26 7395 0O59 FTIA 7AEK I,2023-03-18T02:43:03Z,8318,Dirham
6970f4f9-f14c-4f18-a0f2-0708c5ed22b2,SI06 8815 3773 4802 445,RO36 QDTR GN70 KBMF XX7G W81C,2023-07-13T13:36:27Z,2798,Euro
4de75997-139c-4835-a5ac-b9f00e2b6cbd,CZ73 7496 2930 1641 2150 3467,AD46 3669 8826 NHNP GV7G XISO,2023-01-31T09:53:02Z,3605,Rupiah
8877016d-89d3-468c-b660-4f4b0006ed03,HU28 8837 9314 2327 0620 9368 2879,PL20 3055 9880 8437 0303 3133 6419,2023-03-21T18:18:57Z,814,Dollar
30ef0067-4acc-4f86-8a06-75c5710e8962,MK61 276U CCWX KLSZ I84,PT47 3134 6424 2419 5050 2434 2,2022-12-03T20:00:24Z,6762,Peso
e4e1b52f-5a14-43f2-9fa9-760eac14e83d,PL67 5721 9896 2821 4459 4291 2016,PS03 ITTY 3QMT L0VU MYIA ONV7 QNTG L,2022-12-16T02:05:20Z,4467,Som
05aab99d-a19f-427a-9ecc-b66229e3ac60,IL58 8843 1468 2967 6529 741,NO12 6456 5166 402,2023-04-25T11:42:02Z,4630,Yuan Renminbi
8f86a68b-4bc7-4ff5-9094-935a087ebfb9,LI04 1599 6JHW ADEQ 8NCA 2,LB19 5299 GGBW V0RA 2COS DJBW ZHLF,2023-10-29T11:48:31Z,1046,Yuan Renminbi
7892e6f3-639b-401c-8da3-17311f96833c,CH36 8778 69SU I5RC 50H4 1,AT68 8629 2959 6284 8809,2023-08-06T21:03:42Z,5611,Krona
49ecc51d-d1b5-4281-994a-48263a66aab2,FR69 3058 1944 92UF WUZ5 FATS Q04,IS63 7843 4622 0065 1919 9155 13,2023-10-02T01:05:41Z,1391,Euro
4dabd97c-724a-4548-a938-2722f039c04d,AT57 6665 4941 8038 8188,SI27 8046 2593 2917 956,2023-09-15T18:47:39Z,4806,Dollar
283e0e35-0fbc-45fd-b99c-fc0c39178d64,FI39 9262 0540 7294 23,EE67 8128 2298 9873 1735,2023-01-25T17:48:57Z,1427,Franc
27d56796-27a6-48a4-b276-66e26b189cee,EE59 4457 6509 7343 4945,FI58 1126 5673 6934 98,2023-03-23T19:20:27Z,6561,Ruble
e85f9094-69df-4753-957d-4acad846591b,FR39 4922 4581 44J9 L3FS OCEP I89,AL94 0904 4117 KQ3R VBTU ZTRB V3ZT,2023-04-23T08:17:40Z,4308,Ruble
98aabf6d-28fa-48a2-8224-f6ea26611d2c,SM45 A166 2845 184Z 2WGN 2ILY 95L,FR36 0247 0132 74TJ ANGR U7V4 H17,2023-03-13T19:26:57Z,269,Rupiah
6025e97e-7e23-437e-9e14-a8ed07b69e6f,BE04 9804 0714 6032,MR62 7287 8370 0034 3879 7681 512,2023-02-14T11:45:15Z,5903,Ringgit
0775e449-9c95-4796-bcd2-be90c60f77bb,NL84 LCUW 6578 7302 06,MD55 HTJF 6WNI 15GK 3NQI ZU2D,2023-08-08T19:16:22Z,7761,Bolivar
c0627f6b-3a6b-40cd-a243-815153ff9d70,BH33 ASTG D4JD YOY1 Y97T UY,MK02 335J 1XP5 6LI2 R74,2023-04-09T09:27:31Z,4351,Ruble
5d34e53a-6ccc-4d90-87ce-d4b82128becb,FR64 0987 7406 85RR F2OQ IMZP H61,FR90 7614 8211 48RX J5TC ZEZJ C46,2023-09-29T21:50:52Z,2911,Krone
78f5ec80-0a1c-4dce-9e38-91bdcabd4a3f,PK08 HTLE OP3P QZAF NXDE IOHA,LV34 CYNM B3UW ZJNF EVPP E,2023-10-23T20:20:50Z,5735,Tenge
15ae6467-d3e5-433e-9eb4-55d3e042b300,SE46 8549 6548 6911 1982 6265,CZ52 1525 1093 5501 9093 5487,2023-06-28T04:40:55Z,3170,Yuan Renminbi
dced4f35-3615-4b30-b743-a20ffb807291,GE64 PU68 7185 2229 2101 55,AD16 4876 0077 MJQW HTIT 5RHM,2023-05-11T15:28:33Z,9400,Ruble
e3205d85-4b48-4952-942b-3a2c3eaba2ca,BG71 QFAS 0102 72G2 KPMG GL,IE30 FUSE 0605 7928 8109 22,2023-07-31T02:12:38Z,7263,Ringgit
fa990f39-87ea-4ce2-9448-bb396adaffbb,DK81 8246 8890 0651 13,LI87 3123 0MGP U78T WZZH R,2023-06-04T13:58:01Z,9900,Yuan Renminbi
1b3566e6-5e37-44fe-a2b1-0d684c055c35,NO09 6657 7941 094,GR18 1048 992S BCPM UNMZ PSNE B1W,2023-03-10T12:48:07Z,7491,Peso
ef6192e0-9128-465a-a0e0-6e1eacd40bf9,FR34 3155 6701 79X8 SIMQ G6LL 900,PK13 UNYL MKXN 9WX5 KQOP L61F,2023-03-01T17:50:15Z,5603,Ariary
a9c616ac-9a51-47fa-a649-f63d53575df6,MR37 4405 0018 3348 2597 4132 476,SM64 J598 1578 063O Y8PL K2PJ FGY,2023-06-29T10:53:07Z,5270,Yuan Renminbi
04dd7071-b459-4233-af49-32eb209a0b2e,FR41 5414 6747 70IC NZII USTC K28,VG28 WSWZ 7858 8884 7533 0117,2023-06-21T15:41:09Z,124,Kuna
64a458a8-c1d4-4903-a61d-972ae72c1d93,FR12 7905 9204 40ZE JCER CVYY O84,GB82 NPDY 3159 9427 1840 28,2023-09-18T09:33:49Z,3353,Rupiah
446076a0-1886-45cf-a12e-cbb7fead24f5,KZ59 814C 8VLZ 7UOQ HY6K,RS35 0369 0482 5764 9370 68,2023-02-21T07:22:42Z,1042,Dollar
673f425a-c63f-400b-a50b-a498163e9a2f,FR82 1087 9125 32YL 4RAI MBKK U64,FR12 8889 5558 68XJ 2N0R TXUR Q95,2023-05-09T12:35:41Z,359,Franc
5c6f0fbf-cb2e-4571-a80d-9946b40a0e3e,TN48 9508 7166 1787 0927 6276,FR82 1915 0987 1371 CT6R A2PI M24,2023-10-20T09:27:04Z,4248,Yuan Renminbi
5a670a00-08d2-47dc-902d-8f962e59ec60,MC23 4516 3180 01FT FRCA Y8LE P29,FR20 8538 2767 62LW DBFO VDJS 519,2023-08-05T18:30:49Z,6752,Lari
230ef4ef-50a5-4c0e-8e50-aee3e0034c5e,RS82 6784 2451 4418 6340 58,SE76 1384 3360 0007 2266 2120,2023-01-19T22:42:22Z,4523,Dollar
169b4214-b5a5-4cd2-86b8-f8842ae61a60,FO73 2397 3159 3936 32,FR38 4634 2842 33AN KRDM DQGP O79,2023-09-05T03:00:40Z,4411,Krona
92dbaef6-d0ba-4ba1-83ce-8379fe6b03fe,AT84 4690 6828 0284 1663,SA24 944E Y8OQ H0RK IGQ6 KTOF,2023-04-03T04:32:49Z,9672,Yuan Renminbi
5ee7355d-0f11-4609-b4dc-5b6c9fb0eae2,DK65 0353 8019 6727 79,VG31 BQFI 1853 9278 2495 5221,2023-02-09T03:20:05Z,6473,Pound
659dd36d-71de-4ca5-ba47-c5a3def379a4,FR75 6457 3848 39F0 GTGK VVHU E12,NL85 ZIIZ 4080 7781 80,2023-07-01T11:23:15Z,2096,Yuan Renminbi
ed21d765-0b4e-4288-8f59-41026ef7973e,DE17 4479 0928 6709 6371 93,LB08 5293 EEIE T82V UOUT HT6Z Y2OB,2023-06-08T21:29:18Z,7944,Peso
eabc7a77-da6c-45b3-9cce-05d6c30bbbad,CY65 3852 3788 5CQC NWYS P6DI A0A7,FR57 8859 6454 16AI 1HFG UURT 971,2022-12-15T12:21:17Z,8588,Rupiah
e2f398b1-6401-405b-a385-f8ef7ddfa33e,IT63 M825 8017 226O UHMK MMB7 DOJ,SM98 Q292 2183 403A KBQP CRKD D5T,2023-07-13T11:11:56Z,6746,Shekel
a2aad05e-aa50-447a-8d05-2f7e8b51d4ba,GT72 BSOS KZWX OVVB AYEG GXVU QAJ3,LI18 8471 7T98 YQCD I7GM G,2023-05-30T19:24:52Z,6512,Rupiah
b7bd92a5-a92e-40fd-aa3c-b590d69da877,AT37 0549 1071 4127 7297,FR79 7132 5678 65P7 BGRG 5YEU Q40,2023-09-12T23:40:03Z,7003,Euro
d41559db-1cbf-49a0-ae1b-e18da15a4604,AL19 0219 9174 HIMH A2TO DQ5L 5ZTI,BR27 7966 0619 4699 1107 3589 598I U,2023-03-24T03:21:25Z,7043,Rupiah
c22ed254-89c7-498a-9ee1-028a6c5e3884,SE79 0458 2560 3408 8232 5722,PT16 2095 9753 7432 0120 4413 8,2022-11-25T06:54:43Z,7873,Peso
7c77f1d9-a4ea-4647-9581-2ae86e2cacb6,DK28 3417 6569 1206 24,LB55 0240 UVAP 3J2Q L83A 123P K4FL,2023-06-29T07:15:24Z,240,Tenge
3ef8a824-ae36-40e0-bff7-acf9c7b594c7,AL67 7524 6219 KIAO MILX DSDE MQ3A,SA03 30LD 9CIG 4DWV ABRX TFWR,2022-11-30T20:05:44Z,9338,Yen
11123515-4d2e-467d-b729-e38ea80fbec0,BG19 TKLW 5342 68V3 1N1H HW,RS07 0874 4906 9035 4587 59,2023-06-28T08:43:37Z,4874,Hryvnia
efa54f2f-244e-4268-b2d6-ad0c85fe0c71,IS75 1550 1548 0104 7403 5817 55,AZ64 JSTD OWDM XD0G I7Z5 77DJ MVT9,2023-06-18T22:44:43Z,8773,Euro
b6f267bc-7eba-437e-b0f3-2bf74ce5c188,LV21 LKVJ LKFT TL1S J4JC Y,CR44 6114 4761 3274 2114 1,2023-05-22T01:52:15Z,5098,Peso
273f8ae5-f736-42d3-bae5-e305216cf786,FR71 4085 0972 3288 7RPR UUPF Y49,MU36 SCWB 3964 5338 8765 5067 361U VS,2023-03-11T20:28:49Z,7001,Tenge
a86a06cd-0053-487f-8d9d-f803c32d1c30,CY11 2147 3730 SSTK XDYH R1US BVCQ,FR24 3047 5569 93CE OTYJ CFKW U29,2023-01-11T00:14:13Z,6230,Euro
b9cfbac1-2594-40ec-a4f5-5fb71279c38a,SK29 6334 3865 5782 7461 6167,BG18 QDRK 6480 36TC FI8H 3Y,2023-08-06T21:26:06Z,2064,Dollar
ef17cb00-8046-4f38-82b3-1c5b3aa23153,FR06 9271 1805 36WT LSTA U4OS 570,CZ79 5652 1781 6707 4143 6135,2023-07-15T15:49:36Z,2312,Euro
ff88b90a-20b5-4750-bfeb-78a15d0205da,NO68 8525 6755 799,FR77 2810 1699 91GH 3ZAQ NFLE V79,2023-05-22T00:10:22Z,6957,Peso
73580cdd-e4a0-4944-9973-9bca8b4aed2c,AE76 9023 1584 4104 4480 964,BH65 HZRK FUXE MQ6L C2AB IC,2023-05-27T15:45:48Z,3286,Shekel
5d3dc009-e78f-4350-96fa-ce3f194907f4,NO03 4751 6914 783,BH07 BDEI 2L0V IPOH SNCU JL,2023-04-14T22:51:45Z,214,Ringgit
a6b1833e-ff8d-4526-9aa0-20221e7a0f89,GB98 JGAB 6099 8368 2686 51,BH42 WXWV BPYA 37CI TUW0 2Y,2023-11-16T23:13:57Z,1142,Yuan Renminbi
5a20d4d1-862a-4bdc-877a-b6cdb1fc7706,TN15 1092 9560 7974 3501 7548,EE29 9440 9915 1489 8047,2023-11-16T17:20:38Z,2473,Euro
5a2629f6-e3a7-4fdf-9c2d-5b1b305443ff,IL78 4947 6981 4937 4045 962,FR93 9291 2763 79Z7 WKTP TR2O S15,2023-09-30T19:48:28Z,432,Yuan Renminbi
5870ab3d-3334-4606-9dd3-9bd044b9c20d,RS05 4854 4317 7197 2889 00,FR32 6247 4036 39K3 MGET ZFTV P81,2023-06-01T07:47:51Z,8516,Ringgit
63192956-33a2-4e41-b950-1b248b05a4b2,NO53 6707 2666 007,PS98 BVNJ CXVW MATG MRFI 9SCW MXIJ J,2022-12-02T19:23:38Z,8293,Rupiah
e2245493-e7f9-4499-928d-a7e9974a6bf7,IS82 4600 9735 2441 6931 7248 08,LT80 3319 6857 2660 6164,2023-03-23T09:58:29Z,9137,Euro
a6aeb0bc-da2d-4ef6-9b56-f514fb7738dd,VG26 YOVS 4956 1676 1656 1715,DK97 5091 5405 3828 70,2023-01-11T03:29:54Z,2941,Afghani
c3aac993-f284-4871-b6ab-581086f330ce,MR68 5480 1783 7972 7792 4929 658,FR95 6137 6012 08Z7 FYAV AXAA 576,2023-05-25T07:37:34Z,3128,Denar
664e06c1-69fe-4e54-ba32-89e489b04102,KW85 KJQT LTLR MYLL QTH0 GPXR GJP6 EK,DE46 5593 7160 8299 4059 68,2023-03-09T10:17:29Z,4501,Yuan Renminbi
d71fbe15-ea73-4816-91e3-c8fc20d805e3,TR60 4445 6SC6 QAYB Y460 X3ME MD,LV64 FXNI NQCF 0MKK 4NPX U,2023-11-03T07:57:32Z,2868,Rupiah
2950f1d0-6059-44cc-bf11-14c6e61ab426,DK66 1816 0296 1531 96,DE83 2377 3255 2804 6423 08,2023-05-07T21:29:04Z,5264,Yuan Renminbi
dff16e1c-4aeb-4e80-b5d2-ef150e3332be,CY13 9474 4802 KPMD 5MNB XBDX FDHG,SK85 4891 4334 6900 9408 6938,2022-12-20T15:10:05Z,7188,Euro
480b31ea-b679-473f-a4a3-017bdb0cd5ed,CR28 0769 7791 1112 3379 3,BG97 WMUK 5809 07VJ EEKP VC,2023-03-20T00:00:03Z,6647,Zloty
416ee520-defd-47b1-a79f-d43f31a511ce,IL63 5906 2919 4469 7348 613,GB03 EXZZ 4296 5460 5989 30,2023-02-27T22:10:12Z,1395,Naira
ac0884fb-1385-4621-a4ce-a095e6d2fb24,GB20 UHFN 6836 8673 0020 30,FR24 8249 8620 25GD 6LOQ RVC1 X30,2023-04-23T09:59:59Z,7849,Yen
9ca77175-cb5c-4e78-a9cf-d718c41a51a0,MR46 9621 3835 5227 4249 0834 593,DK20 7377 9529 2371 36,2023-10-21T08:49:30Z,4263,Pound
5c753c7c-7112-4d42-84f3-18f7ad50d1c1,FR72 4278 4531 02GE DVSV HV4U E35,MK22 209U I5AR IEA3 S92,2023-06-25T08:10:48Z,2394,Dram
fc0d97fe-768e-4664-a50b-fe3251d8cb78,GL65 4175 7370 9861 26,GB79 NWEU 8813 0967 3349 00,2023-09-30T01:27:10Z,1513,Rupiah
ace6ce66-9e45-42f0-ba70-1d42a6b90a74,FR89 9801 5201 96RU 8PID GUUY Y87,BR03 9703 6641 7059 4202 4259 402L V,2023-06-12T13:39:46Z,4300,Peso
db8cea41-bb0c-41a0-ba05-8c84b279b761,AL25 9126 7705 SXP3 BWJS EZKF 7HDV,GB30 SVCF 1882 5324 0628 32,2023-10-10T19:14:23Z,7676,Yuan Renminbi
34519b55-2e73-4dbd-91ee-e8aba1bd48d7,DE62 1713 8533 8685 3682 36,ES51 0914 2828 9040 5609 7035,2023-01-01T05:48:42Z,1337,Krona
1e3716cf-c94a-4703-9e1c-71ff932cd5c5,MK42 184C Z16G F4A5 V20,FR93 9137 7632 30T9 EN6S ROZR 187,2023-08-17T02:28:44Z,8090,Yuan Renminbi
56c23658-0327-4a59-93a9-60dec44ce525,BG59 GCBT 2557 40J6 3UZD UD,FR96 7297 5973 11K8 NMUO E4OY R58,2023-06-13T15:27:06Z,9935,Guilder
d342de0a-39a0-4259-80b0-d602b47255a6,MC18 1789 5183 352Y ULQE EKS7 V28,FR31 6739 3100 16TH UKQS IEK4 U15,2023-10-05T17:50:28Z,6721,Yuan Renminbi
df8d4ee1-452f-4bdd-a06b-0930154b90d6,FO77 0801 1265 3646 95,DE65 1520 8763 4324 4973 04,2023-04-14T07:54:01Z,5951,Zloty
0b3b334a-8111-4e77-b9a8-09ec29a34f51,AE12 1816 6323 7482 4737 371,PT29 6021 1210 0690 6825 8669 1,2023-11-12T21:05:49Z,3853,Ruble
58c58d81-8af2-4e72-87ba-9b4376b8a761,FI57 3886 2622 8698 64,AZ05 KUXM EOZG G2SE K3EP 2745 RB8P,2022-11-27T21:00:30Z,5245,Ruble
ec134e83-9259-476a-ac15-181bef0e8468,FR97 1206 1200 71MV FIHP H86N 985,LB53 8374 HSFT GTTZ MDLH FHCR EQH7,2023-06-14T18:45:51Z,9346,Dollar
bd3d594b-8e4a-4bec-9e01-39bf3a70ce61,NL06 PKHU 3294 0030 32,MC18 1861 9066 99ST 2O6G Q0KE Y41,2023-02-22T14:24:47Z,7412,Yuan Renminbi
d0f72403-08d2-4b20-a385-5e115ab691d3,HR33 0455 4053 9606 2879 5,TN68 4927 9864 6935 3788 7375,2023-10-12T13:18:49Z,5891,Yuan Renminbi
3a9c42b5-55b9-4c07-b8dd-f6ca7ea4a87d,PL64 6963 8856 4814 1987 1746 8870,FR70 0931 3903 57JH PAXZ CM2E N94,2023-01-01T23:33:50Z,6299,Rupiah
0523b132-1b10-4e42-9d16-b02b512e92b7,HU45 3233 5351 7153 6743 2215 5049,PK26 VEKC CGUF AOKG OVIE AN9A,2023-07-27T17:22:06Z,5254,Rupee
edfa416f-e768-45b6-a7bf-7a16f86cb24c,MC20 1334 2470 37EJ Y4C5 CNTN W27,KW63 BJBS ZSKY XW3C WWRX FLNJ FBZN NL,2023-05-09T21:27:51Z,1692,Rupiah
a7df044b-cda2-4562-90f9-0342a76eec11,BE81 2581 0375 2224,FR55 4078 1778 28P4 RHDD 2FXD B17,2023-08-26T01:18:35Z,4572,Yuan Renminbi
d592abea-13db-4282-8040-2c8a0a241d48,SM05 Q076 0099 027P 27CV 2UDB O21,AL15 1560 9772 SWYV DLLS 3YTT WARL,2022-11-27T18:14:20Z,5618,Yuan Renminbi
55659e43-8ac9-4ad9-a838-85ab7e8cb420,VG36 DLYN 9878 1166 7413 8007,MR88 9611 1148 3024 3186 6376 293,2023-02-07T00:57:47Z,3147,Manat
eccf450e-fec9-4ce7-bc33-6e2d7847fdad,FR46 0299 0626 03XL 8FGT HJSN J30,LB14 4820 AO3Q RX2B HJAS HA6P 0THJ,2023-01-07T00:06:37Z,3042,Hryvnia
4311c63b-0a63-491a-a534-e03a0f7b0e14,KW33 RJMQ Y9HT OXIP OFJG ZKFV BC30 NY,FO47 5720 4326 5812 65,2023-09-13T00:18:07Z,2720,Yen
6f34f798-ff20-4bcb-a86c-424040e1d1fc,LB89 5546 ARME 17T5 KOIV SKD8 UMIQ,ES30 6496 5688 0967 8261 1419,2023-04-28T17:53:01Z,6252,Dirham
f742bf7b-aa01-43c9-9a60-af873660fb5e,IT11 R030 0888 682Q NDDB TYTP GFY,FR81 8110 0684 632Y FSJW E8PA G94,2023-01-21T18:21:01Z,6847,Euro
61746750-019e-4c53-92cf-8fc9821ef903,FR87 0840 8074 19HN IPBD JXLR L76,AL89 3943 5860 I31J MGI6 RCWF XGND,2022-12-01T07:28:01Z,1382,Euro
da3844b9-f13e-4d8d-b280-38decc1693b1,PK03 MYGZ RUSZ U1B8 MHXL C9PW,MC68 9168 5191 35MX K4SU 5UMA G05,2023-09-10T07:43:57Z,3956,Rupiah
d7e7488d-f2c6-4e62-87c1-157315bdb77f,MD62 CNWJ 1HCW G5TU NKMF NKER,KW14 MRKW GBNI VMLL FI8G VLLI XMUJ EO,2022-12-07T19:12:32Z,5699,Zloty
ab0bac03-6443-4712-a6fd-1a6b39d62cac,GL49 0563 4202 6168 86,FR27 4796 8701 191L 0DM5 RVA2 F72,2023-03-20T18:29:25Z,9282,Rupiah
08b54422-a27e-4b07-a5e9-e037c254c4cb,SI48 5293 2728 8548 053,CR98 8407 2221 0596 6619 2,2023-08-06T13:50:30Z,6145,Rupiah
843db6de-a9b4-417a-9e83-032bc08ace96,FR91 4830 5558 44MB SHCR T8AV Q42,MT70 LYFA 2419 6NB8 K6L1 O0TK 4XPH T74,2023-01-21T23:23:21Z,5044,Krona
0299bfd4-b249-4edb-8335-fd7ead7725c2,FO61 3921 9270 6572 17,ES06 2307 0814 5492 0455 9372,2022-12-18T22:32:49Z,4142,Ruble
11189780-64ee-4ac3-a357-2ff2cb42c1f8,FR08 0190 8134 74KD QCRR GUQ9 542,AT11 8266 1580 9679 0295,2023-07-03T22:39:43Z,1907,Yuan Renminbi
8cbd4102-430a-444c-8785-0d7991a798dd,GB39 NNMJ 7861 4462 9797 22,ME21 9807 9175 9114 3330 60,2023-05-15T17:26:11Z,872,Ruble
45470128-ab1e-4b9b-9bbe-1ae746bdef3b,FR95 4065 5820 40PN J7RO CKWE 308,EE28 0986 9255 5951 4851,2023-01-12T18:20:45Z,6094,Real
395d8112-288f-4b9f-ac01-2c43cd42ffda,CY95 9618 7725 VWKU RXP8 YGLB KJNU,SI65 3850 3171 6347 815,2023-06-15T10:49:34Z,3863,Yuan Renminbi
7af5aa50-3b45-4ec6-9e16-135c19403a00,PT53 5249 1501 6141 3949 3603 5,HU26 5496 6394 6946 5199 0423 1564,2023-06-11T20:36:44Z,2775,Baht
0bf894b6-7e6f-4cf4-913a-ec8e752a6b6d,DO97 IYSC 6721 2955 0848 2887 7250,FR31 5719 9162 03TA XHPD TYGJ G21,2023-08-05T21:25:20Z,5177,Yuan Renminbi
d6a60953-fe9e-46e2-bd8b-aa8a38ebb5cc,GB50 ZEEG 6274 0977 7433 01,LT30 0920 2048 3823 0609,2023-10-13T20:27:36Z,8716,Peso
1ca9601f-2152-4918-8ecf-db70bf724d1e,PS98 UAEB JYWR GSAA 7EIA RK3G FG3F C,KW69 HQKE Y2WK PGDE TUVJ 1ARS 4PVX H9,2023-05-11T00:29:01Z,296,Rupiah
faeed18c-7d47-4cf6-9ea1-338ed269c4b9,FR50 9147 3545 58SE G21U QMXC S33,KZ81 854L VDFJ 5XIV NTI8,2022-11-30T16:33:58Z,1320,Euro
71a154b0-3fdd-467c-9452-41564cb61001,LB67 4691 ECKI R8PG LDVP AG9Y ELJP,FR87 1303 2145 84NH APJL 4JPP C57,2023-09-02T15:03:25Z,436,Rupiah
37ce592b-8baa-4807-b4d5-e36635c2c03e,PL29 6572 7903 1861 4023 5799 6526,CZ69 9993 4959 1429 1003 6309,2023-09-04T07:10:42Z,2542,Rial
4f64c910-aa9e-481f-9710-73b4023cd743,FR11 6193 4995 518S 11K6 A5HN G93,FR16 9798 0450 91YQ BRIV PBLW G45,2023-08-15T11:21:27Z,861,Peso
4f9b7d77-397a-4aaa-a6f3-8056769aa457,SE40 1713 1823 7222 2209 2804,VG88 WYTJ 9550 6836 8605 8545,2023-05-22T04:18:11Z,540,Peso
3d8361cb-9aae-40c6-b1ec-8ba776fd47f5,GE89 RD94 6837 6346 2413 90,AD71 4250 5321 0IGE NC1S Q292,2022-12-15T04:28:33Z,4931,Baht
50b4cdf0-7222-4c7e-8858-16e22b452cab,IS20 9002 9917 6999 8471 2905 35,ES27 3120 4298 1270 0836 4892,2023-07-31T22:09:59Z,2418,Ruble
60ac7cf0-4820-4125-aff5-d4f1db8c7c18,KZ79 481G JTLN SVCT A2S9,ES90 9713 6610 1991 9943 1635,2022-12-30T14:04:10Z,8904,Yuan Renminbi
5dc29985-eada-4286-b076-5acdabdebcf6,FR05 9167 7854 091V JLWW XFZN B53,ME09 1253 4637 2493 0829 37,2023-10-05T00:18:20Z,6561,Yuan Renminbi
d765445f-a856-4852-9365-d32672971448,LV75 JQXU C5WV BHQY RH09 S,PS17 PZCV ZGYQ CZ3P CXQT WG02 CPZJ C,2023-06-25T11:14:25Z,2971,Rial
dcb198b1-e9db-4e29-9cbd-2f2177eb79eb,GR93 3895 8488 PJNA CCDR R8SK 9VJ,MC85 8843 0612 55SS PZJE YNH3 S68,2023-08-04T19:45:42Z,4412,Yuan Renminbi
ba845e9a-ade3-4dcc-a7b3-7236a0d54b4d,MC79 4024 3952 95HC HSGA TL7I 824,GT95 8LVY 9WOO DIJN 4DNI 95EC 4ZFS,2023-06-16T18:50:23Z,2423,Rupiah
f6b4cb75-b8c3-4bed-8a72-079d7d2ad2b9,LI11 1965 2LSE 5SQ3 S8XJ O,SM48 X366 5017 757V DKLR CCID RNZ,2023-03-22T01:30:58Z,8653,Rupiah
8acc2d40-4470-4601-91c4-0a29223a8a50,CY95 9879 3995 XWY6 LOSE V0KE 2MN9,DE33 1957 6395 5797 7524 49,2023-05-02T05:26:43Z,8652,Dollar
93a52e41-dace-4f75-bca7-9ccac0a0755f,IE14 JRMU 6608 0107 1076 08,MD48 QAJT XIZM XLBG VLMQ D6MM,2023-02-28T08:15:35Z,7290,Dram
aaf5ecfe-9c7e-4844-8956-a8c084b7ca98,TN96 8537 7588 3131 9525 0567,FR77 3762 8133 74BF ETNK TV5D X39,2022-12-22T00:25:28Z,3067,Hryvnia
64e11e27-d539-44a0-9619-6264ede53446,RS98 5910 2520 0680 9118 85,FR03 7922 2825 039X CGR0 V48C K49,2023-11-17T17:25:54Z,3040,Ruble
978f998c-2d7e-4a8c-aad4-152db2e83957,EE87 1165 3006 0631 4524,BH51 IIGU I93R NAAK VLLD RU,2023-11-09T02:26:56Z,3196,Ringgit
a64adb7f-b93e-43ce-ae0b-d3835d28618d,KZ32 017N NYRD KKNX N6P5,FR17 5051 6465 339I TKZR GPJF A41,2023-03-22T09:38:43Z,5866,Yuan Renminbi
